Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1008,12/03/2022,Eve,North,"£34,168.77",13,Food,£832.56,"£3,650.51",Returning,28%,Cash,Retail
1097,14/03/2022,David,North,"£5,522.34",15,Electronics,£247.17,£518.53,New,29%,Credit Card,Retail
1041,14/03/2022,Alice,West,"£4,725.97",1,Food,"£2,413.60","£4,773.71",New,1%,Bank Transfer,Retail
1021,14/03/2022,Eve,West,"£52,538.30",20,Clothing,"£2,386.97","£2,736.37",Returning,4%,Credit Card,Online
1073,14/03/2022,Eve,North,"£53,487.42",22,Food,"£1,296.77","£2,762.78",Returning,12%,Bank Transfer,Retail
1100,14/03/2022,Charlie,East,"£42,032.06",24,Clothing,£132.71,"£2,366.67",New,26%,Credit Card,Online
1019,14/03/2022,Charlie,East,"£68,768.40",20,Furniture,"£1,374.52","£4,045.20",New,15%,Credit Card,Retail
1077,15/03/2022,David,West,"£13,271.97",17,Furniture,£476.84,£788.59,Returning,1%,Bank Transfer,Retail
1078,15/03/2022,Charlie,South,"£117,202.27",35,Electronics,"£1,443.96","£3,679.82",New,9%,Cash,Retail
1061,16/03/2022,Alice,South,"£94,196.03",27,Electronics,"£3,035.91","£3,876.38",Returning,10%,Credit Card,Retail
1096,16/03/2022,Charlie,East,"£71,849.10",39,Clothing,£815.94,"£2,219.62",New,17%,Cash,Retail
1093,17/03/2022,David,North,"£33,132.90",7,Clothing,"£4,603.16","£4,979.36",Returning,5%,Cash,Online
1042,17/03/2022,David,East,"£174,663.78",38,Furniture,"£4,570.36","£4,604.22",New,0%,Cash,Retail
1034,17/03/2022,Eve,North,"£74,327.32",37,Furniture,"£1,962.72","£2,012.96",Returning,0%,Bank Transfer,Retail
1027,17/03/2022,Bob,South,"£47,636.86",19,Electronics,"£1,048.81","£2,611.67",Returning,4%,Credit Card,Retail
1086,17/03/2022,Charlie,South,"£75,527.67",22,Furniture,£795.38,"£4,458.54",New,23%,Bank Transfer,Online
1074,17/03/2022,Eve,North,"£106,617.39",31,Furniture,£777.74,"£4,094.37",Returning,16%,Bank Transfer,Online
1082,18/03/2022,Alice,North,"£151,328.21",45,Furniture,"£3,112.28","£3,476.15",New,3%,Cash,Online
1037,19/03/2022,David,West,"£96,332.79",26,Electronics,"£3,369.36","£3,757.67",New,1%,Bank Transfer,Online
1028,20/03/2022,Charlie,West,"£11,233.51",14,Food,£641.10,£827.21,Returning,3%,Bank Transfer,Retail
1091,20/03/2022,Charlie,East,"£117,555.20",25,Electronics,"£4,270.69","£4,910.16",Returning,4%,Cash,Online
1014,20/03/2022,Bob,North,"£94,823.52",33,Food,"£1,172.10","£3,591.80",Returning,20%,Credit Card,Retail
1069,21/03/2022,Charlie,East,"£45,714.56",36,Food,£581.21,"£1,443.01",Returning,12%,Bank Transfer,Online
1035,21/03/2022,David,South,"£101,347.48",31,Food,£707.43,"£4,036.14",Returning,19%,Cash,Retail
1034,21/03/2022,Eve,East,"£139,677.70",48,Clothing,£593.26,"£3,031.20",New,4%,Credit Card,Online
1071,22/03/2022,Alice,South,"£8,361.43",2,Clothing,"£3,598.57","£4,447.57",New,6%,Cash,Retail
1034,22/03/2022,Eve,North,"£12,439.44",3,Clothing,"£1,633.07","£4,711.91",Returning,12%,Credit Card,Online
1014,22/03/2022,David,East,"£78,496.07",33,Clothing,"£2,134.57","£2,477.78",Returning,4%,Cash,Online
1058,23/03/2022,Alice,West,"£24,469.47",25,Electronics,£964.56,"£1,063.89",Returning,8%,Bank Transfer,Retail
1080,23/03/2022,Alice,South,"£2,374.86",3,Electronics,£534.60,£899.57,New,12%,Cash,Online
1090,23/03/2022,David,North,"£12,906.04",4,Electronics,"£2,528.55","£3,259.10",New,1%,Credit Card,Retail
1013,24/03/2022,Bob,East,"£107,536.40",34,Food,"£2,216.77","£3,765.28",New,16%,Bank Transfer,Retail
1065,25/03/2022,Bob,West,"£83,650.59",39,Furniture,"£1,541.06","£2,188.66",Returning,2%,Bank Transfer,Retail
1067,25/03/2022,Eve,West,"£70,211.51",44,Clothing,£271.78,"£2,045.79",New,22%,Credit Card,Retail
1010,25/03/2022,Charlie,South,"£160,345.43",36,Food,£650.10,"£4,789.29",Returning,7%,Bank Transfer,Online
1007,26/03/2022,Eve,South,"£88,400.34",31,Clothing,"£2,312.94","£3,477.59",Returning,18%,Credit Card,Retail
1088,26/03/2022,Alice,East,"£34,206.90",13,Clothing,"£1,251.09","£2,685.00",New,2%,Credit Card,Online
1016,27/03/2022,David,West,"£44,515.43",14,Electronics,"£2,323.35","£3,224.46",New,1%,Bank Transfer,Online
1019,28/03/2022,Charlie,East,"£51,267.69",12,Clothing,"£3,170.47","£5,086.08",New,16%,Cash,Online
1083,28/03/2022,Charlie,North,"£66,283.90",38,Furniture,"£1,330.80","£2,389.47",Returning,27%,Cash,Online
1014,29/03/2022,Alice,East,"£50,503.67",12,Electronics,"£2,526.48","£4,951.34",Returning,15%,Bank Transfer,Retail
1056,29/03/2022,Alice,East,"£152,959.79",41,Clothing,"£2,294.89","£4,389.09",Returning,15%,Bank Transfer,Online
1073,29/03/2022,Alice,South,"£156,614.30",44,Electronics,"£1,611.39","£4,449.27",Returning,20%,Credit Card,Retail
1087,30/03/2022,David,West,"£19,838.64",6,Electronics,"£2,906.67","£3,319.19",New,0%,Bank Transfer,Retail
1007,30/03/2022,Eve,South,"£26,477.01",6,Electronics,"£3,902.77","£4,796.56",Returning,8%,Credit Card,Retail
1049,30/03/2022,Charlie,West,"£45,071.81",18,Clothing,"£1,207.35","£2,980.94",Returning,16%,Credit Card,Retail
1030,30/03/2022,Alice,East,"£89,269.80",32,Food,£446.08,"£3,206.53",New,13%,Credit Card,Retail
1096,31/03/2022,Charlie,North,"£79,448.48",21,Food,"£3,665.32","£3,825.41",New,1%,Cash,Online
1026,31/03/2022,Charlie,West,"£65,489.64",24,Furniture,"£1,646.92","£2,998.61",New,9%,Bank Transfer,Retail
1100,31/03/2022,David,South,"£90,672.56",19,Electronics,£209.90,"£4,772.24",Returning,0%,Bank Transfer,Online
1055,01/04/2022,Charlie,West,"£115,642.13",25,Electronics,"£3,814.47","£5,139.65",New,10%,Cash,Online
1031,02/04/2022,Bob,South,"£114,888.68",40,Furniture,"£2,186.21","£3,055.55",New,6%,Bank Transfer,Online
1064,03/04/2022,David,West,"£90,313.31",30,Electronics,£145.07,"£3,103.55",Returning,3%,Bank Transfer,Retail
1061,04/04/2022,David,West,"£34,622.53",17,Furniture,"£1,958.51","£2,789.89",New,27%,Cash,Retail
1033,04/04/2022,Bob,North,"£19,569.30",8,Food,"£2,041.49","£2,513.28",Returning,3%,Bank Transfer,Retail
1041,04/04/2022,David,West,"£37,161.27",36,Furniture,£773.91,"£1,159.84",New,11%,Cash,Online
1085,05/04/2022,Alice,South,"£131,260.92",35,Electronics,"£2,336.56","£4,687.89",New,20%,Credit Card,Online
1029,05/04/2022,Bob,East,"£212,961.11",45,Furniture,"£2,295.38","£4,829.05",Returning,2%,Credit Card,Retail
1049,05/04/2022,Charlie,West,"£197,828.35",40,Food,£994.13,"£5,151.78",Returning,4%,Cash,Retail
1007,06/04/2022,Bob,West,"£100,611.32",42,Furniture,"£2,355.71","£3,194.01",New,25%,Credit Card,Retail
1029,06/04/2022,Eve,West,"£6,317.34",2,Electronics,"£1,122.38","£4,049.58",New,22%,Credit Card,Online
1073,06/04/2022,David,West,"£27,367.89",7,Food,£969.91,"£4,344.11",Returning,10%,Credit Card,Online
1024,06/04/2022,Charlie,East,"£23,151.89",6,Furniture,£232.97,"£4,823.31",New,20%,Credit Card,Online
1083,06/04/2022,Charlie,West,"£179,603.38",49,Food,"£2,707.35","£5,162.50",Returning,29%,Credit Card,Retail
1034,06/04/2022,Alice,South,"£129,293.56",28,Food,£151.37,"£5,019.16",New,8%,Credit Card,Online
1002,07/04/2022,Bob,South,"£44,340.33",12,Furniture,"£2,932.29","£4,060.47",New,9%,Credit Card,Online
1057,07/04/2022,Eve,West,"£11,611.36",13,Furniture,£78.09,£911.41,New,2%,Cash,Retail
1044,07/04/2022,Charlie,South,"£94,156.84",27,Furniture,"£3,023.95","£4,588.54",New,24%,Bank Transfer,Online
1086,08/04/2022,Charlie,East,"£163,893.60",45,Food,"£3,218.28","£4,552.60",New,20%,Bank Transfer,Retail
1090,08/04/2022,Charlie,East,"£108,074.31",35,Clothing,£406.05,"£3,632.75",Returning,15%,Cash,Retail
1069,08/04/2022,David,North,"£134,961.67",28,Clothing,"£1,015.89","£5,182.86",New,7%,Cash,Retail
1050,09/04/2022,Eve,North,"£33,793.45",13,Furniture,"£1,119.96","£3,420.39",Returning,24%,Credit Card,Retail
1094,09/04/2022,Eve,East,"£142,710.98",45,Furniture,"£2,730.23","£4,404.66",New,28%,Credit Card,Retail
1004,09/04/2022,Charlie,South,"£88,895.52",37,Furniture,"£1,734.62","£2,426.85",New,1%,Cash,Retail
1001,09/04/2022,David,West,"£216,751.44",43,Food,"£2,443.07","£5,362.48",Returning,6%,Credit Card,Retail
1051,10/04/2022,Bob,North,"£48,065.76",24,Furniture,"£1,527.19","£2,670.32",New,25%,Cash,Online
1014,10/04/2022,Eve,South,"£96,635.37",39,Clothing,"£2,164.87","£2,722.89",Returning,9%,Credit Card,Online
1089,10/04/2022,Bob,South,"£33,059.66",24,Electronics,£810.11,"£1,391.40",New,1%,Bank Transfer,Retail
1019,10/04/2022,Bob,North,"£50,188.48",20,Electronics,"£1,114.17","£2,669.60",New,6%,Credit Card,Online
1007,11/04/2022,Charlie,South,"£3,493.83",6,Clothing,£568.97,£756.24,Returning,23%,Bank Transfer,Retail
1057,11/04/2022,Charlie,West,"£209,680.80",42,Electronics,"£4,976.13","£4,992.40",Returning,0%,Cash,Retail
1073,11/04/2022,Charlie,East,"£63,301.46",16,Food,"£3,311.97","£4,709.93",Returning,16%,Credit Card,Online
1091,11/04/2022,Charlie,North,"£47,268.93",12,Food,"£2,494.70","£4,425.93",New,11%,Credit Card,Online
1078,11/04/2022,Charlie,West,"£128,356.63",47,Furniture,"£2,094.31","£3,690.53",Returning,26%,Cash,Retail
1005,12/04/2022,Charlie,South,"£23,780.57",27,Clothing,£311.31,"£1,074.10",New,18%,Bank Transfer,Retail
1074,13/04/2022,Alice,South,"£2,118.36",1,Furniture,£989.16,"£2,715.85",Returning,22%,Cash,Retail
1018,13/04/2022,Eve,West,"£19,179.84",5,Clothing,"£3,586.99","£4,169.53",Returning,8%,Credit Card,Online
1033,13/04/2022,Alice,East,"£60,498.75",34,Clothing,"£1,643.93","£2,281.25",Returning,22%,Bank Transfer,Online
1089,14/04/2022,David,East,"£46,535.97",10,Food,"£4,623.84","£4,659.40",New,0%,Bank Transfer,Retail
1007,14/04/2022,Alice,South,"£69,382.17",30,Food,"£1,955.68","£2,569.71",Returning,10%,Bank Transfer,Online
1058,14/04/2022,David,North,"£100,421.37",22,Food,"£3,285.54","£4,804.85",New,5%,Cash,Retail
1009,14/04/2022,David,East,"£149,314.26",40,Food,"£2,289.26","£4,102.04",New,9%,Bank Transfer,Retail
1001,15/04/2022,David,East,"£5,814.41",6,Food,£576.69,"£1,181.79",New,18%,Bank Transfer,Retail
1011,15/04/2022,David,East,"£72,304.36",45,Clothing,"£1,470.60","£1,691.33",Returning,5%,Bank Transfer,Online
1031,15/04/2022,David,North,"£162,880.85",38,Electronics,"£4,104.57","£4,385.47",New,2%,Bank Transfer,Retail
1038,15/04/2022,David,North,"£37,812.87",11,Clothing,"£1,613.51","£3,736.45",New,8%,Credit Card,Online
1053,15/04/2022,David,North,"£99,435.95",33,Electronics,£174.81,"£3,385.63",New,11%,Credit Card,Online
1007,15/04/2022,Eve,South,"£115,064.97",33,Furniture,£571.81,"£3,709.38",Returning,6%,Credit Card,Retail
1039,16/04/2022,David,East,"£8,424.06",3,Electronics,"£2,711.31","£3,155.08",New,11%,Bank Transfer,Online
1007,16/04/2022,Alice,West,"£25,355.59",18,Furniture,"£1,372.98","£1,425.67",Returning,1%,Credit Card,Retail
1084,16/04/2022,Eve,South,"£93,203.45",25,Furniture,"£3,547.88","£3,783.80",Returning,1%,Cash,Retail
1027,16/04/2022,Bob,West,"£14,963.67",3,Furniture,"£2,327.59","£5,421.62",Returning,8%,Credit Card,Retail
1083,16/04/2022,Charlie,South,"£20,942.96",5,Electronics,"£1,037.11","£5,439.73",Returning,23%,Credit Card,Online
1075,16/04/2022,Eve,South,"£166,506.70",49,Furniture,"£3,053.00","£3,997.76",Returning,15%,Bank Transfer,Retail
1050,16/04/2022,Bob,North,"£65,785.51",19,Electronics,"£1,538.06","£3,934.54",New,12%,Bank Transfer,Online
1051,16/04/2022,Bob,North,"£184,789.03",49,Furniture,"£1,768.45","£4,599.03",New,18%,Bank Transfer,Retail
1059,17/04/2022,Eve,North,"£4,736.18",3,Furniture,"£1,352.33","£2,162.64",New,27%,Cash,Online
1094,17/04/2022,Charlie,North,"£58,501.50",16,Food,"£1,629.69","£5,149.78",New,29%,Cash,Retail
1013,17/04/2022,Charlie,North,"£122,485.32",49,Electronics,"£1,625.06","£2,687.85",Returning,7%,Cash,Online
1024,18/04/2022,Bob,North,"£13,872.43",7,Furniture,"£1,529.81","£2,607.60",New,24%,Cash,Retail
1057,18/04/2022,Charlie,West,"£120,481.77",34,Food,"£2,871.71","£4,990.96",Returning,29%,Bank Transfer,Online
1015,18/04/2022,David,East,"£189,084.65",43,Clothing,"£3,815.26","£4,459.50",New,1%,Cash,Retail
1034,20/04/2022,Alice,East,"£103,971.00",47,Clothing,"£2,183.31","£2,542.70",Returning,13%,Cash,Online
1053,20/04/2022,Eve,North,"£25,866.39",31,Clothing,£780.88,£869.23,New,4%,Bank Transfer,Retail
1085,20/04/2022,David,East,"£9,944.18",11,Food,£466.02,"£1,116.07",New,19%,Bank Transfer,Retail
1051,20/04/2022,Alice,North,"£53,384.83",18,Furniture,"£1,149.84","£3,295.36",New,10%,Cash,Retail
1074,20/04/2022,Alice,East,"£91,113.55",27,Electronics,"£1,958.37","£4,218.22",Returning,20%,Bank Transfer,Retail
1062,20/04/2022,Alice,South,"£104,104.14",47,Furniture,"£1,031.06","£2,575.56",Returning,14%,Bank Transfer,Retail
1020,20/04/2022,Eve,North,"£111,515.75",26,Clothing,"£2,068.29","£5,230.57",New,18%,Cash,Retail
1006,20/04/2022,Alice,East,"£158,209.87",33,Food,"£2,325.52","£4,892.08",Returning,2%,Cash,Retail
1029,21/04/2022,David,South,"£11,753.01",7,Clothing,£270.23,"£1,730.93",New,3%,Bank Transfer,Retail
1011,21/04/2022,Alice,East,"£86,610.99",48,Electronics,"£1,525.42","£1,859.31",Returning,3%,Bank Transfer,Retail
1052,21/04/2022,Bob,East,"£132,721.74",30,Clothing,£412.47,"£4,915.62",New,10%,Bank Transfer,Retail
1051,21/04/2022,Charlie,West,"£170,689.33",39,Furniture,£847.81,"£4,559.01",Returning,4%,Credit Card,Retail
1075,22/04/2022,Charlie,South,"£211,159.90",44,Electronics,"£4,301.06","£4,930.02",Returning,3%,Credit Card,Online
1011,22/04/2022,Bob,East,"£104,377.24",33,Food,"£2,293.69","£4,055.06",New,22%,Credit Card,Online
1071,22/04/2022,David,South,"£82,769.83",27,Food,"£1,623.28","£3,523.62",Returning,13%,Credit Card,Retail
1077,23/04/2022,Charlie,West,"£33,719.66",9,Food,"£3,380.53","£3,943.82",New,5%,Bank Transfer,Retail
1041,23/04/2022,Charlie,South,"£110,881.30",30,Food,"£3,147.41","£4,507.37",Returning,18%,Credit Card,Retail
1020,23/04/2022,Eve,East,"£32,818.28",9,Electronics,£783.70,"£3,963.56",Returning,8%,Credit Card,Retail
1015,23/04/2022,Eve,West,"£181,414.93",44,Clothing,"£3,182.64","£4,340.07",New,5%,Credit Card,Online
1067,23/04/2022,Eve,South,"£94,431.04",22,Clothing,"£1,969.99","£5,365.40",Returning,20%,Bank Transfer,Online
1010,23/04/2022,Charlie,South,"£145,423.29",49,Clothing,"£1,095.27","£4,065.51",Returning,27%,Bank Transfer,Retail
1045,24/04/2022,Eve,West,"£49,211.52",30,Food,£635.78,"£2,050.48",New,20%,Credit Card,Retail
1080,24/04/2022,Bob,South,"£80,975.14",23,Food,"£2,068.96","£4,191.26",New,16%,Bank Transfer,Retail
1075,24/04/2022,Charlie,East,"£174,934.82",50,Furniture,"£1,635.29","£4,021.49",Returning,13%,Bank Transfer,Retail
1044,25/04/2022,Bob,East,"£17,575.81",4,Clothing,"£4,136.68","£4,828.52",New,9%,Credit Card,Retail
1063,25/04/2022,Bob,West,"£46,978.01",13,Clothing,"£3,354.25","£3,626.18",Returning,0%,Cash,Online
1050,25/04/2022,Bob,North,"£43,331.65",10,Clothing,"£3,864.28","£4,399.15",New,1%,Bank Transfer,Retail
1059,25/04/2022,Eve,East,"£30,188.25",7,Electronics,"£3,579.34","£4,587.88",New,6%,Bank Transfer,Online
1013,25/04/2022,Bob,South,"£14,579.47",5,Food,£189.41,"£3,599.87",Returning,19%,Cash,Retail
1036,25/04/2022,David,East,"£90,769.31",24,Clothing,£414.80,"£3,939.64",New,4%,Credit Card,Online
1009,26/04/2022,Bob,East,"£27,283.37",12,Electronics,£692.40,"£2,772.70",New,18%,Bank Transfer,Retail
1035,26/04/2022,Eve,East,"£121,339.67",39,Furniture,"£1,120.36","£3,617.76",New,14%,Bank Transfer,Online
1090,26/04/2022,Alice,South,"£159,836.24",44,Electronics,£890.49,"£4,081.62",Returning,11%,Bank Transfer,Retail
1093,27/04/2022,Alice,North,"£77,121.08",29,Electronics,£283.54,"£3,745.56",Returning,29%,Bank Transfer,Online
1020,28/04/2022,Eve,North,"£28,591.76",9,Food,"£2,786.77","£3,317.15",New,4%,Cash,Online
1079,29/04/2022,Alice,North,"£12,041.82",7,Food,£944.09,"£2,263.50",New,24%,Credit Card,Retail
1060,29/04/2022,Bob,West,"£36,281.68",14,Electronics,"£1,551.70","£2,699.53",New,4%,Credit Card,Online
1081,29/04/2022,Alice,East,"£28,565.54",11,Furniture,"£1,215.54","£2,792.33",Returning,7%,Bank Transfer,Online
1064,29/04/2022,Eve,West,"£69,648.77",16,Furniture,"£3,268.92","£5,182.20",Returning,16%,Credit Card,Online
1010,29/04/2022,Eve,East,"£125,090.41",37,Clothing,"£2,254.27","£4,448.45",Returning,24%,Credit Card,Online
1022,30/04/2022,Alice,North,"£15,601.68",5,Electronics,£682.28,"£3,759.44",New,17%,Bank Transfer,Retail
1035,30/04/2022,Bob,East,"£39,345.73",10,Clothing,"£1,540.63","£4,014.87",New,2%,Credit Card,Retail
1025,01/05/2022,Bob,North,"£57,974.77",14,Clothing,"£3,591.01","£4,815.18",Returning,14%,Bank Transfer,Online
1072,01/05/2022,Alice,South,"£256,931.61",47,Food,"£4,404.47","£5,466.63",New,0%,Bank Transfer,Retail
1037,02/05/2022,David,East,"£50,149.88",16,Furniture,"£1,009.50","£3,731.39",Returning,16%,Credit Card,Online
1034,03/05/2022,Eve,East,"£30,619.00",44,Clothing,£545.62,£790.78,Returning,12%,Bank Transfer,Retail
1081,03/05/2022,Bob,West,"£33,505.06",8,Food,"£2,340.88","£4,653.48",New,10%,Bank Transfer,Online
1054,03/05/2022,Charlie,North,"£75,668.48",19,Food,£729.25,"£4,856.77",Returning,18%,Credit Card,Retail
1054,03/05/2022,Charlie,North,"£249,571.96",47,Clothing,"£3,212.76","£5,418.41",Returning,2%,Bank Transfer,Retail
1005,05/05/2022,David,North,"£69,211.34",28,Electronics,"£2,394.85","£2,601.93",New,5%,Bank Transfer,Retail
1005,05/05/2022,Alice,East,"£52,759.91",21,Clothing,£890.38,"£3,026.96",New,17%,Bank Transfer,Online
1019,05/05/2022,Eve,North,"£140,114.32",45,Electronics,"£2,040.18","£3,209.95",Returning,3%,Bank Transfer,Retail
1010,06/05/2022,Charlie,South,"£11,291.60",5,Electronics,"£2,033.71","£3,226.17",New,30%,Credit Card,Retail
1029,06/05/2022,Alice,North,"£169,818.38",40,Electronics,"£2,319.94","£4,614.63",Returning,8%,Credit Card,Online
1071,07/05/2022,Eve,West,"£14,226.19",6,Furniture,£397.53,"£2,927.20",New,19%,Bank Transfer,Retail
1088,07/05/2022,David,West,"£46,268.82",12,Food,£625.57,"£5,140.98",New,25%,Credit Card,Online
1006,07/05/2022,David,North,"£87,527.77",23,Clothing,£832.90,"£3,964.12",New,4%,Cash,Online
1015,08/05/2022,Bob,North,"£48,277.28",32,Food,£953.96,"£1,774.90",New,15%,Bank Transfer,Online
1003,08/05/2022,Bob,South,"£163,271.21",40,Food,"£3,619.13","£4,586.27",Returning,11%,Bank Transfer,Online
1011,09/05/2022,David,East,"£22,678.61",47,Food,£425.17,£618.62,New,22%,Bank Transfer,Retail
1010,09/05/2022,Alice,West,"£37,359.57",15,Electronics,"£2,037.19","£2,498.49",Returning,0%,Bank Transfer,Online
1077,09/05/2022,Bob,South,"£35,558.71",14,Furniture,£393.78,"£3,060.13",New,17%,Credit Card,Online
1058,09/05/2022,Alice,South,"£58,116.93",13,Food,"£1,204.77","£4,515.69",Returning,1%,Bank Transfer,Online
1017,09/05/2022,Eve,South,"£135,256.04",44,Clothing,£339.69,"£4,210.96",Returning,27%,Credit Card,Online
1050,10/05/2022,Bob,West,"£11,119.40",3,Food,"£2,745.38","£3,943.05",New,6%,Bank Transfer,Retail
1040,10/05/2022,Alice,South,"£29,307.65",19,Furniture,£864.19,"£1,752.85",Returning,12%,Bank Transfer,Online
1053,10/05/2022,David,East,"£84,619.69",47,Electronics,£873.96,"£2,118.14",New,15%,Bank Transfer,Retail
1032,10/05/2022,Charlie,East,"£111,287.75",25,Furniture,£847.47,"£4,786.57",New,7%,Credit Card,Retail
1088,11/05/2022,Bob,East,"£40,072.31",14,Clothing,"£2,164.31","£2,888.78",Returning,1%,Bank Transfer,Online
1038,11/05/2022,David,West,"£42,130.30",19,Electronics,"£1,405.78","£2,879.72",New,23%,Credit Card,Online
1053,11/05/2022,Eve,West,"£130,793.92",32,Clothing,£797.27,"£4,924.47",New,17%,Bank Transfer,Retail
1021,12/05/2022,Bob,East,"£9,967.86",5,Clothing,"£1,797.68","£2,215.08",New,10%,Bank Transfer,Retail
1034,12/05/2022,Alice,North,"£61,194.90",43,Electronics,"£1,385.76","£1,848.23",New,23%,Cash,Online
1086,12/05/2022,Alice,North,"£79,157.09",27,Furniture,"£1,504.67","£3,664.68",New,20%,Bank Transfer,Online
1098,12/05/2022,Eve,South,"£65,751.70",16,Electronics,"£1,606.32","£4,325.77",Returning,5%,Cash,Retail
1091,13/05/2022,David,West,"£4,387.81",1,Electronics,"£2,406.90","£5,286.52",Returning,17%,Credit Card,Retail
1018,13/05/2022,David,South,"£86,321.09",21,Clothing,"£1,487.94","£5,138.16",New,20%,Credit Card,Online
1059,14/05/2022,Charlie,North,"£28,781.83",7,Electronics,"£3,398.46","£4,201.66",Returning,2%,Cash,Retail
1090,14/05/2022,Bob,East,"£35,247.17",30,Electronics,£453.20,"£1,223.86",New,4%,Credit Card,Retail
1072,14/05/2022,Eve,North,"£116,649.87",22,Electronics,"£4,181.05","£5,436.29",New,2%,Cash,Retail
1012,14/05/2022,Eve,West,"£149,933.39",43,Furniture,"£1,210.89","£3,670.34",New,5%,Credit Card,Online
1087,15/05/2022,David,South,"£11,721.42",7,Food,"£1,645.93","£2,174.66",New,23%,Cash,Retail
